make,model,location,price,body_type,type,doors,mileage,first_registration,gearbox,fuel_type,colour,seller,seats,engine_size,gears,drivetrain,cylinders,comfort_convenience,entertainment_media,safety_security,extras,empty_weight,emission_class,upholstery,power_kw,power_hp,consumption_comb
Peugeot,Old,IT,12000.0,Coupe,Used,2.0,60000.0,10,Manual,Benzine,Others,Private_Seller,2.0,1598.0,6.0,Front,4.0,9,6,13,3,1610.0,Euro 5,Full leather,147.0,200.0,7.0
Peugeot,Old,IT,4800.0,Coupe,Used,5.0,180000.0,12,Manual,Diesel,Dark,Private_Seller,5.0,1560.0,6.0,Front,4.0,7,6,9,3,1570.0,Euro 5,Full leather,80.0,109.0,5.3
Peugeot,Old,DE,5500.0,Coupe,Used,2.0,177000.0,16,Automatic,Diesel,Dark,Private_Seller,4.0,2720.0,6.0,Front,6.0,9,2,17,9,1799.0,Euro 4,Full leather,150.0,204.0,8.5
Peugeot,Old,IT,1700.0,Coupe,Used,3.0,165000.0,21,Manual,Benzine,Dark,Private_Seller,5.0,1587.0,5.0,Front,4.0,6,5,11,1,1251.0,Euro 4,Cloth,80.0,109.0,7.2
Peugeot,Old,BE,16450.0,Coupe,Used,2.0,45000.0,9,Manual,Diesel,Light,Dealer,4.0,1997.0,6.0,Front,4.0,11,4,10,3,1445.0,Euro 5,Full leather,120.0,163.0,5.0
Peugeot,Old,DE,9999.0,Coupe,Used,2.0,166100.0,11,Manual,Diesel,Dark,Dealer,4.0,1997.0,6.0,Front,4.0,12,5,8,6,1250.0,Euro 5,Part leather,120.0,163.0,5.3
Peugeot,Old,DE,14000.0,Coupe,Used,2.0,74000.0,10,Manual,Benzine,Dark,Private_Seller,4.0,1598.0,6.0,Front,4.0,15,6,18,9,1372.0,Euro 5,Full leather,147.0,200.0,6.7
Peugeot,Old,DE,11990.0,Coupe,Used,2.0,111797.0,13,Manual,Benzine,Light,Dealer,4.0,1598.0,6.0,Front,4.0,12,7,10,7,1390.0,Euro 5,Full leather,147.0,200.0,6.9
Peugeot,Old,DE,22000.0,Coupe,Used,2.0,143000.0,8,Manual,Benzine,Dark,Private_Seller,4.0,1598.0,6.0,Front,4.0,15,8,15,11,1355.0,Euro 6,Part leather,199.0,271.0,6.3
Peugeot,Old,BE,16900.0,Coupe,Used,3.0,216000.0,36,Manual,Benzine,Others,Dealer,4.0,1900.0,5.0,Front,4.0,5,2,4,6,915.0,Euro 3,Full leather,96.0,131.0,5.299498565436339
Peugeot,Old,BE,11500.0,Coupe,Used,2.0,139000.0,11,Manual,Diesel,Dark,Dealer,4.0,1997.0,6.0,Front,4.0,16,6,15,5,1445.0,Euro 5,Full leather,120.0,163.0,5.3
Peugeot,Old,IT,10900.0,Coupe,Used,3.0,208000.0,9,Manual,Diesel,Light,Dealer,4.0,1997.0,6.0,Front,4.0,9,5,13,3,1370.0,Euro 5,Cloth,120.0,163.0,5.3
Peugeot,Old,DE,5900.0,Coupe,Used,2.0,117000.0,17,Automatic,Benzine,Dark,Dealer,4.0,2946.0,6.0,Front,4.0,15,3,14,5,1600.0,Euro 4,Full leather,155.0,211.0,10.2
Peugeot,Old,NL,12500.0,Coupe,Used,2.0,172000.0,9,Manual,Diesel,Dark,Private_Seller,4.0,1997.0,6.0,Front,4.0,17,6,14,8,1345.0,Euro 5,Full leather,120.0,163.0,5.2
Peugeot,Old,IT,9000.0,Coupe,Used,2.0,177000.0,12,Automatic,Diesel,Others,Private_Seller,4.0,1997.0,6.0,Front,4.0,13,8,12,7,1700.0,Euro 5,Full leather,120.0,163.0,6.6
Peugeot,Old,AT,10500.0,Coupe,Used,2.0,100000.0,13,Manual,Benzine,Dark,Private_Seller,4.0,1598.0,6.0,Front,4.0,3,1,9,1,1315.0,Euro 5,Full leather,115.0,156.0,6.4
Peugeot,Old,ES,9000.0,Coupe,Used,3.0,225000.0,25,Manual,Benzine,Dark,Private_Seller,5.0,1998.0,6.0,Front,4.0,8,1,5,2,1215.0,Euro 2,alcantara,123.0,167.0,9.4
Peugeot,Old,DE,4000.0,Coupe,Used,2.0,194000.0,17,Manual,Benzine,Dark,Private_Seller,4.0,2230.0,6.0,Front,4.0,15,5,13,1,1600.0,Euro 4,Full leather,120.0,163.0,9.2
Peugeot,Old,AT,11990.0,Coupe,Used,2.0,68000.0,11,Manual,Benzine,Light,Dealer,4.0,1598.0,6.0,Front,4.0,6,3,7,2,1315.0,Euro 5,Full leather,115.0,156.0,6.4
Peugeot,Old,DE,7990.0,Coupe,Used,2.0,94300.0,12,Manual,Benzine,Dark,Dealer,4.0,1598.0,6.0,Front,4.0,12,4,9,4,1297.0,Euro 5,Cloth,115.0,156.0,6.7
Peugeot,Old,FR,10490.0,Coupe,Used,2.0,198000.0,10,Manual,Diesel,Light,Dealer,4.0,1997.0,6.0,Front,4.0,13,7,6,2,1445.0,Euro 5,Full leather,120.0,163.0,5.3
Peugeot,Old,NL,6950.0,Coupe,Used,3.0,201531.0,23,Automatic,Benzine,Dark,Dealer,4.0,2946.0,5.0,Front,6.0,8,3,10,1,1485.0,Euro 2,Full leather,152.0,207.0,10.4
Peugeot,Old,DE,3250.0,Coupe,Used,2.0,240000.0,12,Manual,Diesel,Others,Dealer,5.0,1560.0,6.0,Front,4.0,5,3,10,4,1400.0,Euro 5,Cloth,68.0,92.0,4.3
Peugeot,Old,DE,2650.0,Coupe,Used,2.0,222607.0,15,Manual,Benzine,Dark,Dealer,4.0,1598.0,5.0,Front,4.0,3,1,8,2,1352.0,Euro 4,Cloth,88.0,120.0,6.5
Peugeot,Old,NL,15750.0,Coupe,Used,2.0,80000.0,10,Manual,Benzine,Others,Private_Seller,4.0,1598.0,6.0,Front,4.0,13,5,13,2,1272.0,Euro 5,alcantara,147.0,200.0,6.7
Peugeot,Old,DE,13700.0,Coupe,Used,2.0,153000.0,11,Manual,Benzine,Dark,Private_Seller,4.0,1598.0,6.0,Front,4.0,19,8,15,11,1390.0,Euro 5,Full leather,115.0,156.0,6.4
Peugeot,Old,NL,9950.0,Coupe,Used,2.0,118780.0,13,Manual,Benzine,Dark,Dealer,4.0,1598.0,6.0,Front,4.0,8,3,10,3,1250.0,Euro 5,Full leather,115.0,156.0,6.7
Peugeot,Old,NL,15950.0,Coupe,Used,2.0,95380.0,8,Manual,Benzine,Dark,Dealer,4.0,1598.0,6.0,Front,4.0,15,5,14,4,1250.0,Euro 5,Full leather,115.0,156.0,6.4
Peugeot,Old,DE,8000.0,Coupe,Used,2.0,152000.0,12,Manual,Benzine,Dark,Private_Seller,4.0,1598.0,6.0,Front,4.0,10,6,7,2,1390.0,Euro 5,Full leather,115.0,156.0,6.4
Peugeot,Old,IT,4600.0,Coupe,Used,5.0,110000.0,13,Manual,Diesel,Others,Private_Seller,5.0,1997.0,6.0,Front,4.0,19,8,19,1,1545.0,Euro 4,Full leather,103.0,140.0,5.6
Peugeot,Old,ES,13850.0,Coupe,Used,2.0,79900.0,11,Manual,Benzine,Others,Private_Seller,4.0,1598.0,6.0,Front,4.0,7,5,12,1,1297.0,Euro 5,Cloth,147.0,200.0,6.9
Peugeot,Old,DE,8990.0,Coupe,Used,2.0,149000.0,12,Manual,Benzine,Dark,Dealer,4.0,1598.0,6.0,Front,4.0,12,4,12,7,1297.0,Euro 5,Cloth,115.0,156.0,6.7
Peugeot,Old,AT,9500.0,Coupe,Used,2.0,156500.0,13,Manual,Benzine,Dark,Dealer,4.0,1598.0,6.0,Front,4.0,10,5,11,1,1390.0,Euro 5,Full leather,115.0,156.0,6.4
Peugeot,Old,DE,15900.0,Coupe,Used,2.0,84771.0,10,Manual,Benzine,Dark,Dealer,4.0,1598.0,6.0,Front,4.0,8,4,5,1,1372.0,Euro 5,Full leather,147.0,200.0,6.9
Peugeot,Old,NL,4250.0,Coupe,Used,2.0,209178.0,18,Automatic,Benzine,Dark,Dealer,4.0,2947.0,6.0,Front,6.0,14,3,10,2,1612.0,Euro 4,Full leather,155.0,211.0,10.2
Peugeot,Old,AT,11399.0,Coupe,Used,2.0,93000.0,13,Manual,Benzine,Light,Dealer,4.0,1598.0,6.0,Front,4.0,14,7,9,2,1315.0,Euro 5,Full leather,115.0,156.0,6.7
Peugeot,Old,FR,19900.0,Coupe,Used,2.0,93200.0,8,Manual,Benzine,Dark,Private_Seller,4.0,1598.0,6.0,Front,4.0,15,8,13,3,1355.0,Euro 6,Full leather,147.0,200.0,4.84772727272727
Peugeot,Old,DE,14700.0,Coupe,Used,2.0,34800.0,9,Manual,Benzine,Light,Dealer,4.0,1598.0,6.0,Front,4.0,14,7,15,5,1355.0,Euro 5,Full leather,115.0,156.0,6.7
Peugeot,Old,DE,6998.0,Coupe,Used,2.0,139980.0,16,Automatic,Benzine,Dark,Dealer,4.0,2946.0,6.0,Front,4.0,18,7,15,10,1799.0,Euro 4,Full leather,155.0,211.0,10.2
Peugeot,Old,AT,8990.0,Coupe,Used,2.0,120000.0,13,Manual,Benzine,Dark,Dealer,4.0,1598.0,6.0,Front,4.0,12,5,10,3,1390.0,Euro 5,Full leather,115.0,156.0,6.4
Peugeot,Old,IT,4800.0,Coupe,Used,2.0,233000.0,17,Manual,Benzine,Dark,Private_Seller,4.0,2230.0,6.0,Front,4.0,9,5,13,4,1600.0,Euro 4,Full leather,120.0,163.0,9.2
Peugeot,Old,IT,7980.0,Coupe,Used,2.0,137000.0,16,Automatic,Diesel,Dark,Dealer,4.0,2720.0,6.0,Front,6.0,8,4,8,2,1799.0,Euro 4,Velour,150.0,204.0,8.5
Peugeot,Old,DE,15490.0,Coupe,Used,2.0,77700.0,10,Manual,Benzine,Dark,Dealer,4.0,1598.0,6.0,Front,4.0,13,7,14,4,1372.0,Euro 5,alcantara,147.0,200.0,6.7
Peugeot,New,AT,51491.0,Coupe,Used,5.0,30326.0,2,Automatic,Electric,Dark,Dealer,5.0,1598.0,6.0,4WD,4.0,18,7,18,4,1901.0,Euro 6,Full leather,265.0,360.0,0.0
Peugeot,Old,IT,8000.0,Coupe,Used,2.0,165000.0,26,Manual,Benzine,Others,Private_Seller,4.0,1998.0,6.0,Front,4.0,4,1,6,4,1220.0,Euro 2,Part leather,120.0,163.0,9.4
Peugeot,New,DE,29990.0,Coupe,Used,4.0,30300.0,5,Manual,Benzine,Others,Dealer,5.0,1598.0,6.0,Front,4.0,15,6,13,7,1255.0,Euro 6d-TEMP,Part leather,193.0,262.0,6.5
Peugeot,Old,DE,25980.0,Coupe,Used,2.0,82349.0,8,Manual,Benzine,Others,Dealer,4.0,1598.0,6.0,Front,4.0,16,8,17,5,1355.0,Euro 6,Full leather,199.0,271.0,6.3
Peugeot,Old,IT,3000.0,Coupe,Used,5.0,290000.0,14,Manual,Diesel,Dark,Private_Seller,5.0,2179.0,6.0,Front,4.0,16,7,14,5,1675.0,Euro 4,Cloth,125.0,170.0,6.2
Peugeot,Old,DE,7200.0,Coupe,Used,2.0,139500.0,12,Manual,Benzine,Light,Dealer,4.0,1598.0,6.0,Front,4.0,11,6,5,1,1297.0,Euro 5,Cloth,115.0,156.0,6.7
Peugeot,Old,IT,25900.0,Coupe,Used,3.0,133000.0,33,Manual,Benzine,Others,Dealer,5.0,1900.0,5.0,Front,4.0,3,1,3,8,930.0,Euro 3,Part leather,94.0,128.0,8.0
Peugeot,Old,DE,10500.0,Coupe,Used,2.0,110535.0,12,Manual,Benzine,Dark,Private_Seller,2.0,1598.0,6.0,Front,4.0,17,6,14,5,1390.0,Euro 5,Full leather,115.0,156.0,6.4
Peugeot,Old,FR,10400.0,Coupe,Used,2.0,27000.0,17,Manual,Benzine,Dark,Dealer,4.0,2230.0,6.0,Front,4.0,9,1,7,1,1600.0,Euro 4,Full leather,122.0,166.0,7.5063829787234
Peugeot,Old,DE,10980.0,Coupe,Used,2.0,87120.0,12,Automatic,Benzine,Dark,Dealer,4.0,1598.0,6.0,Front,4.0,17,7,12,6,1297.0,Euro 5,Cloth,115.0,156.0,7.3
Peugeot,Old,NL,2744.0,Coupe,Used,2.0,245579.0,17,Manual,Benzine,Dark,Dealer,4.0,2230.0,6.0,Front,4.0,11,1,10,2,1500.0,Euro 4,Full leather,121.0,165.0,8.7
Peugeot,Old,NL,8999.0,Coupe,Used,2.0,161314.0,11,Manual,Benzine,Dark,Dealer,4.0,1598.0,6.0,Front,4.0,12,5,12,4,1250.0,Euro 5,Cloth,115.0,156.0,6.7
Peugeot,Old,AT,10990.0,Coupe,Used,2.0,173620.0,11,Manual,Benzine,Dark,Private_Seller,4.0,1598.0,6.0,Front,4.0,20,8,14,9,1315.0,Euro 5,Full leather,115.0,156.0,6.4
Peugeot,Old,AT,7500.0,Coupe,Used,2.0,124500.0,13,Manual,Benzine,Light,Dealer,4.0,1598.0,6.0,Front,4.0,8,5,12,4,1315.0,Euro 5,Full leather,115.0,156.0,6.4
Peugeot,Old,BE,3000.0,Coupe,Used,2.0,303000.0,20,Manual,Diesel,Dark,Private_Seller,4.0,2179.0,5.0,Front,4.0,15,5,9,3,1460.0,Euro 3,Full leather,98.0,133.0,6.4
Peugeot,Old,DE,9500.0,Coupe,Used,2.0,143000.0,13,Manual,Benzine,Dark,Private_Seller,4.0,1598.0,6.0,Front,4.0,19,8,18,10,1390.0,Euro 5,Full leather,115.0,156.0,6.4
Peugeot,Old,BE,15750.0,Coupe,Used,2.0,24624.0,10,Automatic,Benzine,Dark,Private_Seller,4.0,1598.0,6.0,Front,4.0,14,6,11,3,1372.0,Euro 5,Full leather,115.0,156.0,7.3
Peugeot,Old,NL,13995.0,Coupe,Used,2.0,80961.0,12,Manual,Benzine,Others,Dealer,4.0,1598.0,6.0,Front,4.0,16,6,16,4,1272.0,Euro 5,Full leather,147.0,200.0,6.9
Peugeot,Old,BE,18990.0,Coupe,Used,2.0,16624.0,13,Manual,Diesel,Dark,Dealer,4.0,1997.0,6.0,Front,4.0,10,3,13,1,1607.0,Euro 4,Full leather,100.0,136.0,5.4
Peugeot,Old,BE,10500.0,Coupe,Used,2.0,155000.0,12,Manual,Benzine,Others,Private_Seller,3.0,1600.0,6.0,Front,4.0,17,4,11,6,1297.0,Euro 5,Full leather,115.0,156.0,6.6
Peugeot,Old,DE,13980.0,Coupe,Used,2.0,97900.0,12,Manual,Benzine,Dark,Dealer,4.0,1598.0,6.0,Front,4.0,14,7,8,2,1372.0,Euro 5,Full leather,147.0,200.0,6.9
Peugeot,Old,AT,4500.0,Coupe,Used,2.0,180000.0,16,Manual,Benzine,Dark,Private_Seller,4.0,2230.0,6.0,Front,4.0,10,3,3,5,1525.0,Euro 4,Full leather,120.0,163.0,6.694230769230769
Peugeot,Old,NL,6500.0,Coupe,Used,2.0,213000.0,20,Automatic,Benzine,Dark,Private_Seller,4.0,2946.0,5.0,Front,6.0,12,5,7,4,1445.0,Euro 3,Cloth,152.0,207.0,10.4
Peugeot,Old,NL,4450.0,Coupe,Used,2.0,103159.0,16,Manual,Benzine,Dark,Dealer,4.0,2230.0,6.0,Front,4.0,14,5,15,2,1500.0,Euro 4,Full leather,121.0,165.0,9.2
Peugeot,Old,DE,10450.0,Coupe,Used,2.0,123000.0,19,Manual,Benzine,Others,Dealer,5.0,1997.0,5.0,Front,4.0,6,3,9,5,1159.0,Euro 4,Part leather,130.0,177.0,8.6
Peugeot,Old,IT,14900.0,Coupe,Used,2.0,55000.0,22,Automatic,Benzine,Dark,Private_Seller,4.0,2946.0,5.0,Front,6.0,9,3,10,1,1560.0,Euro 3,Full leather,152.0,207.0,10.0
Peugeot,Old,BE,6000.0,Coupe,Used,3.0,258000.0,29,Manual,Benzine,Others,Private_Seller,4.0,1998.0,5.0,Front,4.0,3,1,2,1,1220.0,Euro 2,Part leather,115.0,156.0,5.355095904355991
Peugeot,Old,DE,7150.0,Coupe,Used,2.0,139150.0,13,Manual,Benzine,Dark,Private_Seller,4.0,1598.0,6.0,Front,4.0,6,2,3,3,1390.0,Euro 5,Full leather,115.0,156.0,6.4
Peugeot,Old,BE,14950.0,Coupe,Used,2.0,45800.0,11,Manual,Benzine,Light,Dealer,4.0,1598.0,6.0,Front,4.0,16,6,15,6,1350.0,Euro 5,Full leather,115.0,156.0,6.4
Peugeot,Old,AT,12490.0,Coupe,Used,2.0,134600.0,10,Manual,Benzine,Light,Dealer,4.0,1598.0,6.0,Front,4.0,11,7,11,2,1315.0,Euro 5,Full leather,115.0,156.0,6.4
Peugeot,Old,IT,3300.0,Coupe,Used,2.0,59000.0,22,Manual,Benzine,Others,Private_Seller,2.0,1587.0,5.0,Front,4.0,3,3,6,1,1215.0,Euro 3,Full leather,80.0,109.0,6.9
Peugeot,Old,NL,10790.0,Coupe,Used,2.0,144422.0,12,Automatic,Benzine,Dark,Dealer,4.0,1598.0,6.0,Front,4.0,13,4,11,4,1272.0,Euro 5,Full leather,115.0,156.0,7.3
Peugeot,Old,NL,9750.0,Coupe,Used,2.0,196579.0,12,Manual,Diesel,Dark,Dealer,4.0,1997.0,6.0,Front,4.0,16,6,10,3,1345.0,Euro 5,Full leather,121.0,165.0,5.3
Peugeot,Old,AT,11490.0,Coupe,Used,2.0,136743.0,12,Manual,Benzine,Dark,Dealer,4.0,1598.0,6.0,Front,4.0,15,7,15,1,1336.0,Euro 5,Full leather,147.0,200.0,6.9
Peugeot,Old,DE,16900.0,Coupe,Used,2.0,27600.0,13,Manual,Benzine,Others,Dealer,4.0,1598.0,6.0,Front,4.0,12,7,16,7,1390.0,Euro 5,Full leather,115.0,156.0,6.7
Peugeot,Old,DE,18750.0,Coupe,Used,2.0,52000.0,11,Manual,Benzine,Dark,Dealer,4.0,1598.0,6.0,Front,4.0,18,8,18,14,1372.0,Euro 5,Full leather,147.0,200.0,6.7
Peugeot,Old,IT,800.0,Coupe,Used,2.0,66000.0,17,Manual,Benzine,Dark,Dealer,4.0,1587.0,5.0,Front,4.0,1,2,5,1,1528.0,Euro 4,Full leather,80.0,109.0,7.6
Peugeot,Old,NL,14940.0,Coupe,Used,2.0,82196.0,11,Manual,Benzine,Dark,Dealer,4.0,1598.0,6.0,Front,4.0,8,2,15,3,1272.0,Euro 5,Full leather,147.0,200.0,6.7
Peugeot,Old,IT,12900.0,Coupe,Used,2.0,98000.0,10,Automatic,Benzine,Dark,Private_Seller,4.0,1598.0,6.0,Front,4.0,8,7,5,1,1297.0,Euro 5,Full leather,115.0,156.0,7.3
Peugeot,Old,BE,12500.0,Coupe,Used,2.0,70000.0,11,Manual,Benzine,Dark,Dealer,4.0,1598.0,6.0,Front,4.0,19,6,15,5,1350.0,Euro 5,Full leather,115.0,156.0,6.4
Peugeot,Old,AT,14990.0,Coupe,Used,2.0,57990.0,9,Manual,Benzine,Others,Private_Seller,4.0,1598.0,6.0,Front,4.0,16,8,23,7,1315.0,Euro 5,Full leather,115.0,156.0,6.4
Peugeot,Old,DE,16290.0,Coupe,Used,2.0,45500.0,11,Manual,Benzine,Light,Dealer,4.0,1598.0,6.0,Front,4.0,16,5,10,2,1372.0,Euro 5,Full leather,147.0,200.0,6.9
Peugeot,Old,FR,15900.0,Coupe,Used,2.0,70000.0,16,Automatic,Diesel,Dark,Dealer,4.0,1560.0,6.0,Front,4.0,9,2,10,9,1799.0,Euro 4,Full leather,150.0,204.0,6.694230769230769
Peugeot,Old,IT,4100.0,Coupe,Used,3.0,151496.0,16,Manual,Benzine,Dark,Private_Seller,5.0,1360.0,5.0,Front,4.0,3,5,12,1,1214.0,Euro 4,Cloth,65.0,88.0,6.4
Peugeot,Old,LU,10000.0,Coupe,Used,2.0,146000.0,22,Manual,Benzine,Dark,Private_Seller,4.0,2946.0,5.0,Front,6.0,13,4,13,7,1560.0,Euro 3,Full leather,152.0,207.0,10.0
Peugeot,Old,AT,8499.0,Coupe,Used,2.0,154500.0,12,Manual,Benzine,Light,Dealer,4.0,1598.0,6.0,Front,4.0,13,7,14,5,1315.0,Euro 5,Cloth,115.0,156.0,6.4
Peugeot,Old,NL,6744.0,Coupe,Used,2.0,249189.0,13,Manual,Benzine,Dark,Dealer,4.0,1598.0,5.0,Front,4.0,10,1,8,2,1250.0,Euro 5,Cloth,115.0,156.0,6.7
Peugeot,Old,DE,3900.0,Coupe,Used,2.0,127600.0,17,Manual,Benzine,Others,Dealer,4.0,2230.0,6.0,Front,4.0,9,5,14,3,1600.0,Euro 4,Cloth,120.0,163.0,9.2
Peugeot,Old,IT,15500.0,Coupe,Used,2.0,56000.0,17,Manual,Benzine,Others,Private_Seller,4.0,2230.0,6.0,Front,4.0,15,2,17,5,1600.0,Euro 4,Full leather,120.0,163.0,9.2
Peugeot,Old,IT,5200.0,Coupe,Used,3.0,75000.0,12,Manual,Benzine,Dark,Private_Seller,5.0,1124.0,5.0,Front,4.0,3,7,6,1,1013.0,Euro 5,Full leather,44.0,60.0,5.7
Peugeot,Old,DE,4500.0,Coupe,Used,2.0,127000.0,17,Manual,Benzine,Dark,Dealer,4.0,2230.0,6.0,Front,4.0,10,5,13,5,1600.0,Euro 4,Cloth,120.0,163.0,9.2
Peugeot,Old,IT,2500.0,Coupe,Used,5.0,280000.0,16,Manual,Diesel,Dark,Private_Seller,5.0,1560.0,5.0,Front,4.0,4,8,8,1,1306.0,Euro 4,Full leather,66.0,90.0,4.9
Peugeot,Old,BE,13000.0,Coupe,Used,2.0,156000.0,10,Manual,Diesel,Light,Private_Seller,4.0,1997.0,6.0,Front,4.0,8,7,5,1,1486.0,Euro 5,Full leather,120.0,163.0,5.3
Peugeot,Old,DE,17000.0,Coupe,Used,2.0,131000.0,8,Manual,Diesel,Dark,Private_Seller,4.0,1997.0,6.0,Front,4.0,19,8,18,8,1486.0,Euro 5,Full leather,120.0,163.0,5.3
Peugeot,Old,FR,16465.0,Coupe,Used,2.0,55567.0,10,Manual,Benzine,Light,Dealer,4.0,1598.0,6.0,Front,4.0,8,3,5,1,1372.0,Euro 5,Part leather,115.0,156.0,6.149056603773586
Peugeot,Old,FR,9500.0,Coupe,Used,2.0,147970.0,17,Automatic,Diesel,Dark,Dealer,4.0,1461.0,6.0,Front,4.0,8,2,4,2,1600.0,Euro 4,Full leather,151.0,205.5,7.5063829787234
Peugeot,Old,IT,2300.0,Coupe,Used,2.0,97543.0,21,Automatic,Benzine,Dark,Dealer,4.0,1587.0,5.0,Front,4.0,4,3,8,1,1252.0,Euro 3,Full leather,80.0,109.0,7.7
Peugeot,Old,IT,4990.0,Coupe,Used,5.0,251000.0,11,Manual,Diesel,Dark,Dealer,5.0,1560.0,6.0,Front,4.0,7,6,12,4,1482.0,Euro 5,Full leather,82.0,111.0,4.5
Peugeot,Old,IT,7990.0,Coupe,Used,2.0,165175.0,14,Manual,Benzine,Dark,Dealer,4.0,1598.0,6.0,Front,4.0,4,3,9,2,1512.0,Euro 4,Cloth,110.0,150.0,7.5
Peugeot,Old,IT,4000.0,Coupe,Used,5.0,172000.0,16,Manual,Diesel,Others,Private_Seller,5.0,1997.0,5.0,Front,4.0,10,3,13,3,1635.0,Euro 4,Full leather,100.0,136.0,6.0
Peugeot,Old,DE,12999.0,Coupe,Used,2.0,78730.0,9,Manual,Diesel,Dark,Dealer,4.0,1997.0,6.0,Front,4.0,14,6,13,7,1355.0,Euro 5,alcantara,120.0,163.0,5.3
Peugeot,Old,DE,9999.0,Coupe,Used,2.0,127000.0,13,Manual,Diesel,Light,Dealer,4.0,1997.0,6.0,Front,4.0,12,3,12,4,1393.0,Euro 5,Full leather,103.0,140.0,5.9
Peugeot,Old,IT,13900.0,Coupe,Used,3.0,140000.0,11,Manual,Diesel,Others,Dealer,4.0,1997.0,6.0,Front,4.0,9,5,10,3,1370.0,Euro 5,Full leather,120.0,163.0,5.3
Peugeot,Old,NL,6450.0,Coupe,Used,2.0,128068.0,17,Manual,Benzine,Dark,Dealer,4.0,2230.0,6.0,Front,4.0,10,2,14,3,1500.0,Euro 4,Full leather,120.0,163.0,9.2
Peugeot,Old,IT,9000.0,Coupe,Used,3.0,200000.0,13,Manual,Diesel,Dark,Private_Seller,4.0,2000.0,6.0,Front,4.0,18,11,17,11,1390.0,Euro 5,Full leather,120.0,163.0,6.397435897435892
Peugeot,Old,IT,9800.0,Coupe,Used,5.0,114000.0,8,Manual,Diesel,Dark,Private_Seller,5.0,1560.0,6.0,Front,4.0,13,5,13,5,1235.0,Euro 5,Cloth,85.0,116.0,3.7
Peugeot,Old,IT,3900.0,Coupe,Used,2.0,179000.0,15,Manual,Diesel,Dark,Private_Seller,4.0,1997.0,6.0,Front,4.0,11,3,13,6,1580.0,Euro 4,Full leather,100.0,136.0,5.9
Peugeot,Old,IT,16900.0,Coupe,Used,3.0,52050.0,7,Manual,Benzine,Light,Dealer,5.0,1560.0,6.0,Front,4.0,8,1,15,1,950.0,Euro 6,Part leather,153.0,208.0,5.9
Peugeot,Old,DE,11500.0,Coupe,Used,2.0,186900.0,12,Manual,Diesel,Dark,Dealer,4.0,1997.0,6.0,Front,4.0,7,7,7,2,1445.0,Euro 5,Cloth,120.0,163.0,5.3
Peugeot,Old,DE,14990.0,Coupe,Used,2.0,90000.0,11,Manual,Benzine,Dark,Dealer,4.0,1598.0,6.0,Front,4.0,18,7,17,9,1250.0,Euro 5,Full leather,147.0,200.0,6.9
Peugeot,Old,IT,14000.0,Coupe,Used,2.0,82573.0,6,Manual,Diesel,Dark,Dealer,5.0,1598.0,6.0,Front,4.0,7,2,6,1,1370.0,Euro 5,Cloth,88.0,120.0,4.068604651162789
Peugeot,Old,IT,1290.0,Coupe,Used,5.0,130000.0,15,Manual,Diesel,Dark,Private_Seller,5.0,1398.0,5.0,Front,4.0,6,3,9,2,1061.0,Euro 4,Full leather,50.0,68.0,4.3
Peugeot,Old,IT,10000.0,Coupe,Used,3.0,215000.0,19,Manual,Benzine,Dark,Private_Seller,5.0,1997.0,5.0,Front,4.0,3,6,6,1,1159.0,Euro 3,Full leather,130.0,177.0,8.6
Peugeot,Old,FR,7990.0,Coupe,Used,3.0,168353.0,17,Automatic,Diesel,Dark,Dealer,4.0,1461.0,6.0,Front,4.0,10,4,5,1,1600.0,Euro 4,Full leather,152.0,207.0,7.506382978723401
Peugeot,Old,IT,7500.0,Coupe,Used,3.0,89000.0,21,Manual,Diesel,Light,Private_Seller,5.0,1997.0,5.0,Front,4.0,5,3,9,2,1145.0,Euro 3,Full leather,66.0,90.0,5.0
Peugeot,Old,FR,11900.0,Coupe,Used,2.0,80300.0,14,Manual,Diesel,Dark,Dealer,4.0,1560.0,5.0,Front,4.0,6,2,8,1,1430.0,Euro 4,Cloth,86.66666666666667,118.0,6.25
Peugeot,Old,IT,4999.0,Coupe,Used,2.0,154000.0,15,Manual,Diesel,Dark,Private_Seller,4.0,1560.0,5.0,Front,4.0,7,4,10,2,1130.0,Euro 4,Full leather,80.0,109.0,4.8
Peugeot,Old,NL,7950.0,Coupe,Used,2.0,136131.0,22,Manual,Benzine,Others,Dealer,4.0,1997.0,5.0,Front,4.0,9,3,10,4,1360.0,Euro 3,Cloth,99.0,135.0,8.3
Peugeot,Old,DE,2490.0,Coupe,Used,2.0,184000.0,19,Manual,Benzine,Dark,Dealer,4.0,1587.0,5.0,Front,4.0,8,3,12,5,1159.0,Euro 3,Full leather,80.0,109.0,7.0
Peugeot,Old,DE,25660.0,Coupe,Used,2.0,79400.0,9,Manual,Benzine,Others,Dealer,4.0,1598.0,6.0,Front,4.0,13,8,16,5,1355.0,Euro 6,Full leather,199.0,271.0,6.3
Peugeot,Old,BE,13900.0,Coupe,Used,2.0,116000.0,9,Manual,Benzine,Light,Private_Seller,4.0,1598.0,6.0,Front,4.0,13,7,17,5,1372.0,Euro 5,Full leather,147.0,200.0,6.7
Peugeot,Old,IT,9500.0,Coupe,Used,2.0,120000.0,12,Manual,Benzine,Others,Private_Seller,4.0,1598.0,6.0,Front,4.0,12,7,14,8,1275.0,Euro 5,Part leather,115.0,156.0,6.7
